name,code
Neurology,1167180C0
Obstetrics-Gynecology,1167220C0
Orthopaedic Surgery,1167260C0
Otolaryngology,1167280C0
Pathology,1167300C0
Pathology/Clinical,1167300C1
Radiology-Diagnostic,1167420A0
General Surgery,1167440C0
Surgery-Preliminary,1167440P0
Vascular Surgery,1167451C0
Internal Medicine,1719140C0
Medicine-Preliminary,1719140P0
Obstetrics-Gynecology,2285220C0
General Surgery,2285440C0
Family Medicine/San Antonio,2169120C0
Family Medicine/Laredo,2169120C1
Internal Medicine/San Antonio,2169140C0
Medicine-Primary/Laredo,2169140M0
Psychiatry,2169400C0
Family Medicine,1713120C0
Psychiatry,1713400C0
Internal Med/Harris Methodist,2279140C0
Internal Medicine/HEB Denton,2279140C1
General Surgery/Harris Methodist,2279440C0
Phys Medicine & Rehab,2374340C0
Phys Medicine & Rehab,2374340R0
Family Medicine,2993120C0
Internal Medicine,2993140C0
Obstetrics-Gynecology,2993220C0
Pediatrics,2993320C0
Emergency Medicine,1710110C0
Family Medicine,1710120C0
Family Medicine/Transmountain,1710120C1
Internal Medicine,1710140C0
Internal Med/Transmountain,1710140C2
Neurology,1710180A0
Obstetrics-Gynecology,1710220C0
Pathology,1710300C0
Pediatrics,1710320C0
Psychiatry,1710400C0
Psychiatry,1710400C1
Radiology-Diagnostic,1710420A0
General Surgery,1710440C0
Surgery-Preliminary,1710440P0
Anesthesiology,2973040C0
Dermatology,2973080A0
Emergency Medicine,2973110C0
Family Medicine,2973120C0
Internal Medicine,2973140C0
Medicine-Preliminary,2973140P0
Neurology,2973180C0
Obstetrics-Gynecology,2973220C0
Orthopaedic Surgery,2973260C0
Otolaryngology,2973280C0
Pediatrics,2973320C0
Phys Medicine & Rehab,2973340C0
Phys Medicine & Rehab,2973340R0
Psychiatry,2973400C0
Psychiatry/CAP,2973400C1
General Surgery,2973440C0
Surgery-Preliminary,2973440P0
Family Medicine/Odessa,3124120C0
Family Med/Rural-Ft Stockton,3124120C2
Family Med/Rural-Sweetwater,3124120C3
Family Med/Rural-Alpine,3124120C4
Family Med/Rural-Pecos,3124120C5
Family Med/Rural-Carlsbad,3124120C6
Family Med/Rural-Hobbs,3124120C7
Family Medicine/Midland,3124120C8
Internal Medicine,3124140C0
Obstetrics-Gynecology,3124220C0
Psychiatry,3124400C0
General Surgery,3124440C1
Family Medicine,2234120C0
Anesthesiology,1722040C0
Dermatology,1722080A0
Emergency Medicine,1722110C0
Emergency Medicine/Military,1722110C1
Family Medicine,1722120C0
Internal Medicine,1722140C0
Internal Med/Adv IM Skill,1722140C4
Medicine-Preliminary,1722140P0
Med-Prelim/Ophthalmology,1722140P4
Neurological Surgery,1722160C0
Neurology,1722180C0
Obstetrics-Gynecology,1722220C0
Orthopaedic Surgery,1722260C0
Otolaryngology,1722280C0
Pathology,1722300C0
Pediatrics,1722320C0
Phys Medicine & Rehab,1722340C0
Psychiatry,1722400C0
Interventional Radiology (Integ),1722416A0
Radiology-Diagnostic,1722420A0
Radiation Oncology,1722430A0
General Surgery,1722440C0
Surgery-Preliminary,1722440P0
Thoracic Surgery,1722461C0
Family Medicine,3626120C0
Family Medicine/Rural,3626120C1
Family Medicine/Athens,3626120C2
Internal Medicine/Tyler,3626140C1
Psychiatry,3626400C0
Psychiatry/Pittsburg,3626400C1
General Surgery,3626440C0
Transitional,3626999P0
Radiation Oncology,1004430A0
Anesthesiology,1714040C0
Anesthesiology,1714040R0
Dermatology,1714080A0
Emergency Medicine,1714110C1
Family Medicine,1714120C0
Internal Medicine,1714140C0
Medicine-Preliminary,1714140P0
Med-Prelim/Ophthalmology,1714140P4
Neurological Surgery,1714160C0
Neurology,1714180C0
Obstetrics-Gynecology,1714220C0
Orthopaedic Surgery,1714260C0
Otolaryngology,1714280C0
Pathology,1714300C0
Pediatrics,1714320C0
Plastic Surgery (Integrated),1714362C0
Psychiatry,1714400C0
Psychiatry/Child Psych,1714400C1
Interventional Radiology (Integ),1714416C0
Radiology-Diagnostic,1714420A0
Radiation Oncology,1714430A0
General Surgery,1714440C0
Surgery-Preliminary,1714440P2
Vascular Surgery,1714451C0
Medicine-Prev Med/Aerospace,1714751C0
Anesthesiology,2923040C0
Anesthesiology/Research,2923040C1
Anesthesiology,2923040R0
Dermatology,2923080A0
Emergency Medicine,2923110C0
Family Medicine/HH/LBJ,2923120C0
Internal Medicine,2923140C0
Medicine-Preliminary,2923140P0
Med-Prelim/Radiation Onc,2923140P1
Neurological Surgery,2923160C0
Neurology,2923180C0
Child Neurology,2923185C0
Obstetrics-Gynecology,2923220C0
Orthopaedic Surgery,2923260C0
Otolaryngology,2923280C0
Pathology,2923300C0
Pediatrics,2923320C0
Phys Medicine & Rehab,2923340C0
Plastic Surgery (Integrated),2923362C0
Psychiatry,2923400C0
Psychiatry/Child Psych,2923400C1
Psychiatry/Research,2923400C2
Interventional Radiology (Integ),2923416A0
Radiology-Diagnostic,2923420A0
Radiology-Diagnostic/Funded,2923420A2
General Surgery,2923440C0
Surg-Prelim/Non-designated,2923440P0
Surg-Prelim/OMFS,2923440P2
Surg-Prelim/Funded,2923440P3
Vascular Surgery,2923451C0
Medicine-Pediatrics,2923700C0
Pediatrics-Medical Genetics,2923765C0
Family Medicine/McAllen Med Ctr,1825120C0
Family Medicine/Knapp,1825120C2
Internal Medicine/VBMC-Harlingen,1825140C0
Internal Medicine/Knapp,1825140C2
Psychiatry,1825400C0
General Surgery/Valley Baptist MC,1825440C1
Anesthesiology,2835040C0
Anesthesiology,2835040R0
Dermatology,2835080A0
Emergency Medicine,2835110C0
Family Medicine,2835120C0
Internal Medicine,2835140C0
Internal Medicine/PSTP,2835140C3
Medicine-Preliminary,2835140P0
Neurological Surgery,2835160C0
Neurology,2835180C0
Child Neurology/Neuroscience,2835185C0
Child Neurology,2835185C1
Child Neurology,2835185R0
Neurodevelopmental Disabilities,2835186C0
Obstetrics-Gynecology,2835220C0
Orthopaedic Surgery,2835260C0
Otolaryngology,2835280C0
Pathology,2835300C0
Pediatrics,2835320C0
Pediatrics/PSTP2,2835320C2
Phys Medicine & Rehab,2835340A0
Phys Medicine & Rehab,2835340C0
Phys Medicine & Rehab,2835340R1
Plastic Surgery (Integrated),2835362C0
Psychiatry,2835400C0
Psychiatry/Research,2835400C2
Psychiatry/Child Psych,2835400C3
Psychiatry/Rural Pub Mental Hlth,2835400C4
Interventional Radiology (Integ),2835416A0
Radiology-Diagnostic,2835420A0
Radiology-Diag/Research,2835420A1
Radiation Oncology,2835430A0
General Surgery,2835440C0
Surgery-Preliminary,2835440P0
Surg-Prelim/Rad Research,2835440P3
Vascular Surgery,2835451C0
Medicine-Pediatrics,2835700C0
Medicine-Psychiatry,2835715C0
Peds/Psych/Child Psych,2835730C0
Psychiatry-Neurology,2835755C0
Dermatology,1793080A0
Emergency Medicine,1793110C0
Family Medicine,1793120C0
Internal Medicine,1793140C0
Medicine-Primary,1793140M0
Medicine-Preliminary,1793140P0
Neurological Surgery,1793160C0
Neurology,1793180C0
Neurology/Ascension,1793180C1
Child Neurology,1793185C0
Obstetrics-Gynecology,1793220C0
Orthopaedic Surgery,1793260C0
Pediatrics,1793320C0
Phys Medicine & Rehab,1793340A0
Psychiatry,1793400C0
Radiology-Diagnostic,1793420A0
General Surgery,1793440C0
Surgery-Preliminary,1793440P0
Transitional,1793999P0
Family Medicine,1735120C0
Internal Medicine,1717140C0
Orthopaedic Surgery,1717260C0
Transitional,1729999P0
Family Medicine,1736120C0
Anesthesiology,1732040A0
Anesthesiology/Trans,1732040C0
Anesthesiology/IM,1732040C1
Anesthesiology,1732040R0
Dermatology,1732080A0
Dermatology/IM,1732080C0
Emergency Medicine,1732110C0
Family Medicine,1732120C0
Family Med/StARR Research,1732120C1
Internal Medicine,1732140C0
Internal Med/Research,1732140C1
Internal Med/Intl Partnership,1732140C2
Internal Med/Med-Geri Pathway,1732140C3
Med-Prelim/Ophthalmology,1732140P1
Neurological Surgery,1732160C0
Neurology,1732180C0
Child Neurology,1732185C0
Obstetrics-Gynecology,1732220C0
Orthopaedic Surgery,1732260C0
Otolaryngology,1732280C0
Pathology-AP/CP Comb,1732300C0
Pathology-AP/NP Comb,1732300C3
Pathology/Physician Scientist,1732300C4
Pediatrics,1732320C0
Phys Medicine & Rehab,1732340C0
Plastic Surgery (Integrated),1732362C0
Psychiatry,1732400C0
Psychiatry/Research,1732400C1
Psychiatry/Rural Idaho Track,1732400C2
Interventional Radiology (Integ),1732416A0
Radiology-Diagnostic,1732420A0
Radiology-Diagnostic,1732420C0
Radiology-Diagnostic,1732420R0
Radiation Oncology,1732430A0
General Surgery,1732440C0
Thoracic Surgery,1732461C0
Medicine-Pediatrics,1732700C0
Peds/Psych/Child Psych,1732730C0
Pediatrics-Medical Genetics,1732765C0
Family Medicine,1730120C0
Family Medicine,1215120C0
Anesthesiology,1734040C0
Dermatology,1734080A0
Emergency Medicine,1734110C0
Family Medicine,1734120C0
Internal Medicine,1734140C0
Medicine-Primary,1734140M0
Medicine-Preliminary,1734140P0
Medicine-Preliminary/FAP,1734140P2
Neurological Surgery,1734160C0
Neurology,1734180C0
Obstetrics-Gynecology,1734220C0
Orthopaedic Surgery,1734260C0
Otolaryngology,1734280C0
Pathology,1734300C0
Pediatrics,1734320C0
Psychiatry,1734400C0
Combined Adult/Child Psych,1734400C1
Radiology-Diagnostic,1734420A0
General Surgery,1734440C0
Surgery-Preliminary,1734440P0
Family Medicine/St Francis,2530120C0
Family Medicine/Blackstone,2530120C1
Dermatology,1748080A0
Emergency Medicine,1748110C0
Family Medicine,1748120C0
Internal Medicine,1748140C0
Medicine-Preliminary,1748140P0
Neurological Surgery,1748160C0
Neurology,1748180C0
Obstetrics-Gynecology,1748220C0
Pediatrics,1748320C0
Plastic Surgery (Integrated),1748362C0
Psychiatry,1748400C0
General Surgery,1748440C0
Surgery-Preliminary,1748440P0
Dermatology,2980080A0
Emergency Medicine,2980110C0
Family Medicine,2980120C1
Internal Medicine,2980140C0
Internal Medicine/Geriatrics,2980140C1
Medicine-Preliminary,2980140P0
Obstetrics-Gynecology,2980220C0
Otolaryngology,2980280C0
Pediatrics,2980320C0
Phys Medicine & Rehab,2980340A0
Plastic Surgery (Integrated),2980362C0
Psychiatry,2980400C0
Radiology-Diagnostic,2980420A0
Radiology-Diagnostic,2980420R1
General Surgery,2980440C0
Vascular Surgery,2980451C0
Dermatology,2192080A0
Family Medicine,2192120C0
Internal Medicine,2192140C0
Transitional/Dermatology,2192999P0
Transitional,2192999P1
Family Medicine,3199120C0
Internal Medicine,3199140C0
Neurological Surgery,3199160C0
Obstetrics-Gynecology,3199220C0
Pediatrics,3199320C0
General Surgery,3199440C0
Family Medicine,2178120C0
Internal Medicine,2178140C0
Emergency Medicine,2129110C0
Family Medicine,2129120C0
Internal Medicine,2129140C0
Psychiatry,2129400C0
Transitional,2129999P0
Osteo Neuromusculo Med,2204275C0
Family Medicine,3065120C0
Family Medicine,2347120C0
Internal Medicine,2347140C0
Emergency Medicine,1739110C0
Family Medicine,1739120C0
Obstetrics-Gynecology,1739220C0
Transitional,1739999P0
Family Medicine,2145120C0
Internal Medicine,2145140C0
Anesthesiology,1737040A0
Anesthesiology,1737040C0
Anesthesiology,1737040R0
Dermatology,1737080A0
Emergency Medicine,1737110C0
Family Medicine,1737120C0
Internal Medicine,1737140C0
Internal Medicine/Research,1737140C2
Medicine-Primary,1737140M0
Medicine-Preliminary,1737140P0
Neurological Surgery,1737160C0
Neurology,1737180C0
Child Neurology,1737185C0
Child Neurology,1737185R0
Obstetrics-Gynecology,1737220C0
Orthopaedic Surgery,1737260C0
Otolaryngology,1737280C0
Pathology,1737300C0
Pediatrics,1737320C0
Phys Medicine & Rehab,1737340A0
Phys Medicine & Rehab,1737340C0
Plastic Surgery (Integrated),1737362C0
Psychiatry,1737400C0
Interventional Radiology (Integ),1737416C0
Radiology-Diagnostic,1737420A0
Radiation Oncology,1737430A0
General Surgery,1737440C0
Surgery-Preliminary,1737440P1
Thoracic Surgery,1737461C0
Family Medicine,1742120C0
Anesthesiology,1743040C0
Anesthesiology,1743040R0
Dermatology,1743080A0
Emergency Medicine,1743110C0
Emergency Medicine/3-yr MD Path,1743110C1
Internal Medicine,1743140C0
Internal Medicine/Geriatrics,1743140C3
Internal Medicine/3-yr MD Path,1743140C4
Medicine-Preliminary,1743140P0
Med-Prelim/Neurology,1743140P1
Med-Prelim/PM&R,1743140P2
Med-Prelim/Ophthalmology,1743140P3
Neurological Surgery,1743160C0
Neurology,1743180A0
Child Neurology,1743185C0
Obstetrics-Gynecology,1743220C0
Orthopaedic Surgery,1743260C0
Otolaryngology,1743280C0
Pathology,1743300C0
Pediatrics,1743320C0
Phys Medicine & Rehab,1743340A0
Plastic Surgery (Integrated),1743362C0
Psychiatry,1743400C0
Psychiatry/Research Trk,1743400C1
Interventional Radiology (Integ),1743416A0
Radiology-Diagnostic,1743420A0
Radiation Oncology,1743430A0
Rad Onc/Military Funded,1743430R1
General Surgery,1743440C0
Surgery-Preliminary,1743440P0
Vascular Surgery,1743451C0
Medicine-Pediatrics,1743700C0
Medicine-Emergency Med,1743705C0
Family Medicine,2216120C0
Internal Medicine,2216140C0
Family Medicine,3059120C0
Family Med/Ellensburg Rural,3059120C1
Family Medicine,1731120C0
Family Medicine,2276120C0
Internal Medicine,2276140C0
Medicine-Preliminary,2276140P0
Family Medicine,1721120C0
Family Medicine/Capitol Hill,1811120C0
Family Medicine/Burien,1811120C1
Internal Medicine,2301140C0
Family Medicine/Good Samaritan,1574120C0
Family Medicine/Omak Rural,1574120C1
Family Medicine/Tacoma,1574120C2
Family Medicine,1143120C0
Family Medicine,1758120C0
Family Med/Rural,1758120C1
Internal Medicine,1758140C0
Phys Medicine & Rehab,1758340A0
Psychiatry,1758400C0
Transitional,1758999P0
Family Medicine,3198120C0
Family Medicine/Chehalis,3198120C1
Family Med/Summit Pacific,3198120C2
Family Medicine,2209120C0
Family Medicine,1912120C0
Family Medicine,2159120C0
Internal Medicine,2159140C0
Family Med/First Hill,1755120C0
Family Med/Downtown,1755120C1
Family Med/Ballard,1755120C2
Family Med/Cherry Hill,1755120C3
Family Med/SeaMar,1755120C4
Family Med/SIHB,1755120C5
Family Med/Carolyn Downs,1755120C7
Family Med/ID Clinic,1755120C8
Family Medicine/Rural,1755120C9
Obstetrics-Gynecology,1755220C0
General Surgery,1755440C0
Surgery-Preliminary,1755440P0
Family Medicine,2167120C0
Internal Medicine,2167140C0
Anesthesiology,1918040A0
Anesthesiology/Clin Base Yr,1918040C0
Anesthesiology/Crit Care Comb,1918040C1
Anesthesiology/Bonica Scholar,1918040C2
Anesthesiology,1918040R0
Dermatology,1918080A0
Emergency Medicine,1918110C0
Family Medicine,1918120C0
Family Med/Harborview,1918120C1
Family Medicine/Chelan Rural,1918120C2
Internal Medicine,1918140C0
Medicine-Primary,1918140M0
Med-Prelim/Ophthalmology,1918140P2
Neurological Surgery,1918160C0
Neurology,1918180C0
Child Neurology,1918185C0
Child Neurology,1918185R0
Obstetrics-Gynecology,1918220C0
Orthopaedic Surgery,1918260C0
Otolaryngology,1918280C0
Oto + 2 yrs research,1918280C1
Pathology-AP & CP,1918300C0
Pathology-AP only,1918300C1
Pathology-CP only,1918300C2
Pathology-AP & NP,1918300C3
Pediatrics,1918320C0
Pediatrics/Alaska,1918320C1
Pediatrics/Research,1918320C2
Pediatrics/Health Equity,1918320C3
Phys Medicine & Rehab,1918340A0
Phys Medicine & Rehab,1918340C0
Plastic Surgery (Integrated),1918362C0
Psychiatry,1918400C0
Psychiatry/Research,1918400C4
Psychiatry/UW Montana,1918400C5
Interventional Radiology (Integ),1918416A0
Radiology-Diagnostic,1918420A0
Radiology-Diagnostic,1918420R1
Radiation Oncology,1918430A0
General Surgery,1918440C0
General Surgery/Research,1918440C1
Surgery-Preliminary/2 yr,1918440P0
Surgery-Preliminary/1 yr,1918440P3
Vascular Surgery,1918451C0
Thoracic Surgery,1918461C0
Pediatrics-Medical Genetics,1918765C0
Family Medicine,3132120C0
Anesthesiology,1756040A0
Anesthesiology,1756040C0
Family Medicine,1756120C0
Internal Medicine,1756140C0
Internal Medicine/St Josephs,1756140C1
Medicine-Primary,1756140M0
Medicine-Preliminary,1756140P0
Radiology-Diagnostic,1756420A0
Radiology-Diagnostic,1756420C0
General Surgery,1756440C0
General Surgery/St Josephs,1756440C1
Surgery-Preliminary,1756440P0
Transitional,1756999P0
Family Medicine,2168120C0
Family Medicine,2304120C0
Emergency Medicine,1902110C0
Family Medicine,1902120C0
Family Medicine/GVMC,1902120C1
Internal Medicine,1902140C0
Medicine-Preliminary,1902140P0
Neurology,1902180A0
Neurology,1902180C0
Obstetrics-Gynecology,1902220C0
Osteo Neuromusculo Med,1902275C0
Pediatrics,1902320C0
Psychiatry,1902400C0
General Surgery,1902440C0
Surgery-Preliminary,1902440P0
Vascular Surgery,1902451C0
Medicine-Psychiatry,1902715C0
Family Medicine,2191120C0
General Surgery/Rural,2191440C0
Family Medicine,3066120C0
Internal Medicine,3066140C0
Medicine-Preliminary,3066140P0
Neurology,3066180C0
Obstetrics-Gynecology,3066220C0
Orthopaedic Surgery,3066260C0
Pediatrics,3066320C0
Psychiatry,3066400C0
General Surgery,3066440C0
Surgery-Preliminary,3066440P0
Medicine-Pediatrics,3066700C0
Family Medicine,2985120C0
Anesthesiology,1837040C0
Dermatology,1837080A0
Emergency Medicine,1837110C0
Family Medicine,1837120C0
Family Med/Harpers Ferry,1837120C1
Internal Medicine,1837140C0
Internal Med/Funded Intl,1837140C1
Internal Med/Camden Clark,1837140C2
Neurological Surgery,1837160C0
Neurology,1837180C0
Obstetrics-Gynecology,1837220C0
Orthopaedic Surgery,1837260C0
Ortho Surgery/Research,1837260C1
Otolaryngology,1837280C0
Pathology,1837300C0
Pediatrics,1837320C0
Plastic Surgery (Integrated),1837362C0
Psychiatry,1837400C0
Psychiatry/Funded Intl,1837400C1
Radiology-Diagnostic,1837420A0
Radiation Oncology,1837430A0
General Surgery,1837440C0
Surgery-Preliminary,1837440P1
Medicine-Pediatrics,1837700C0
Transitional,1837999P0
Trans/Dermatology,1837999P2
Family Medicine,1770120C0
Family Med/Lakeland,1787120C1
Internal Medicine,1787140C0
Obstetrics-Gynecology,1787220C0
Family Medicine,1789120C0
Interventional Radiology (Integ),1789416C0
Radiology-Diagnostic,1789420C0
Transitional,1789999P0
Family Medicine,1774120C0
Internal Medicine,1774140C0
General Surgery,1774440C0
Transitional,1774999P0
Dermatology,1780080A1
Internal Medicine,1780140C0
Pediatrics,1780320C0
General Surgery,1780440C0
Medicine-Pediatrics,1780700C0
Anesthesiology,1784040C0
Anesthesiology,1784040R0
Dermatology,1784080A0
Emergency Medicine,1784110C0
Fam Med/Froedtert Menomee Falls,1784120C5
Fam Med/South Side Milwaukee,1784120C6
Fam Med/North Side Milwaukee,1784120C7
Internal Medicine,1784140C0
Internal Medicine/Geriatrics,1784140C1
Int Med/Research Path,1784140C2
Medicine-Primary,1784140M0
Medicine-Preliminary,1784140P0
Neurological Surgery,1784160C0
Neurology,1784180C0
Child Neurology,1784185C0
Obstetrics-Gynecology,1784220C0
Orthopaedic Surgery,1784260C0
Otolaryngology,1784280C0
Pathology,1784300C0
Pediatrics,1784320C0
Pediatrics-Preliminary,1784320P0
Phys Medicine & Rehab,1784340A0
Plastic Surgery (Integrated),1784362C0
Psychiatry/Milwaukee,1784400C0
Psychiatry/Northeastern WI,1784400C1
Interventional Radiology (Integ),1784416C0
Radiology-Diagnostic,1784420A0
Radiology-Diagnostic,1784420R0
Radiation Oncology,1784430A0
General Surgery,1784440C0
General Surgery/Rural,1784440C1
Surgery-Preliminary,1784440P0
Medicine-Pediatrics,1784700C0
Internal Medicine/Psychiatry,1784715C0
Pediatrics-Anesthesiology,1784726C0
Transitional/St Joseph,1784999P0
Family Medicine,3722120C0
Family Medicine/Rural,3722120C1
Family Medicine,2280120C0
Anesthesiology,1779040A0
Anesthesiology,1779040C0
Dermatology,1779080A0
Emergency Medicine,1779110C0
Internal Medicine,1779140C0
Internal Med/Physician Scientist,1779140C1
Medicine-Primary,1779140M0
Med-Prelim/Radiation Onc,1779140P1
Med-Prelim/Radiology,1779140P2
Med-Prelim/Ophthalmology,1779140P3
Neurological Surgery,1779160C0
Neurology,1779180C0
Child Neurology,1779185C0
Obstetrics-Gynecology,1779220C0
Obstetrics-Gynecology/Rural,1779220C1
Orthopaedic Surgery,1779260C0
Otolaryngology,1779280C0
Pathology/AP and CP,1779300C0
Pathology/AP-only or CP-only,1779300C1
Pediatrics,1779320C0
Phys Medicine & Rehab,1779340A0
Plastic Surgery (Integrated),1779362C0
Psychiatry,1779400C0
Interventional Radiology (Integ),1779416A0
Radiology-Diagnostic,1779420A0
Radiation Oncology,1779430A0
General Surgery/Academic,1779440C0
General Surgery/Community,1779440C1
